state,county,cases,year,fips,prcp,avtemp,str_year,size
Florida,Lafayette County,0,2000,12067,1045.01881328382,19.81014040896767,pop2000,7038
Florida,Lake County,1,2000,12069,777.5177024699146,21.770634088457,pop2000,212808
Florida,Lee County,3,2000,12071,1050.7981731912364,23.08885914346446,pop2000,443916
Florida,Leon County,0,2000,12073,1118.679347826087,19.65883211467577,pop2000,240410
Florida,Levy County,0,2000,12075,1019.1025460601612,20.364990222226282,pop2000,34617
Florida,Liberty County,0,2000,12077,1044.9073186803746,19.82416702199865,pop2000,6996
Florida,Madison County,0,2000,12079,1002.7496871948242,19.49687494834264,pop2000,18746
Florida,Manatee County,1,2000,12081,960.8853759765625,22.29115101076522,pop2000,265662
Florida,Marion County,0,2000,12083,876.3299124581473,21.042265636580332,pop2000,260285
Florida,Martin County,1,2000,12085,943.4088541666666,22.91868437843761,pop2000,127160
Florida,Miami-Dade County,9,2000,12086,1254.7977662519975,24.146657221245043,pop2000,2258765
Florida,Monroe County,0,2000,12087,1114.348818446052,24.378866150534364,pop2000,79483
Florida,Nassau County,0,2000,12089,1027.5609682144657,19.607702501358524,pop2000,57949
Florida,Okaloosa County,1,2000,12091,1302.4119990596064,19.292611976906105,pop2000,170966
Florida,Okeechobee County,0,2000,12093,764.8323736675715,22.359881384898042,pop2000,35917
Florida,Orange County,4,2000,12095,731.658318359375,22.328142623901368,pop2000,902756
Florida,Osceola County,0,2000,12097,803.8933035474305,22.17885123261618,pop2000,174182
Florida,Palm Beach County,2,2000,12099,1034.2157195845462,23.260946080575582,pop2000,1135318
Florida,Pasco County,0,2000,12101,954.1834991455078,21.8512091255188,pop2000,347318
Florida,Pinellas County,10,2000,12103,994.4729316525343,22.928502943457627,pop2000,922261
Florida,Polk County,0,2000,12105,800.6326648127424,22.29241226363356,pop2000,485378
Florida,Putnam County,0,2000,12107,1037.4895838419595,20.813647254308066,pop2000,70419
Florida,St. Johns County,0,2000,12109,1052.0524177970467,20.56718034010667,pop2000,124478
Florida,St. Lucie County,0,2000,12111,861.6394485641312,22.60174411731762,pop2000,193433
Florida,Santa Rosa County,0,2000,12113,1201.1447776938385,19.655353750072933,pop2000,118387
Florida,Sarasota County,4,2000,12115,1047.3350609469126,22.540448292192206,pop2000,327041
Florida,Seminole County,1,2000,12117,788.422123036486,22.17088565420597,pop2000,367089
Florida,Sumter County,0,2000,12119,808.2798877757984,21.322478912688872,pop2000,53554
Florida,Suwannee County,0,2000,12121,1024.0559549534576,20.031635730824572,pop2000,35024
Florida,Taylor County,0,2000,12123,980.1907469042304,19.636029535410355,pop2000,19215
Florida,Union County,0,2000,12125,905.6206226348877,19.923933625221252,pop2000,13462
Florida,Volusia County,1,2000,12127,901.8122799343533,21.591058762868247,pop2000,445060
Florida,Wakulla County,1,2000,12129,1071.2188208795362,19.851857544273457,pop2000,22989
Florida,Walton County,0,2000,12131,1232.5075797323855,19.42911754631848,pop2000,40819
Florida,Washington County,0,2000,12133,1119.85769688398,19.444660406003052,pop2000,21015
Georgia,Appling County,0,2000,13001,965.4380031040737,18.57410648890904,pop2000,17408
Georgia,Atkinson County,0,2000,13003,1055.4994260347808,18.676890336550198,pop2000,7610
Georgia,Bacon County,0,2000,13005,1054.4588553688743,18.75110322778875,pop2000,10122
Georgia,Baker County,0,2000,13007,962.7014537464489,18.916087167913265,pop2000,4053
Georgia,Baldwin County,0,2000,13009,865.693244934082,17.32008957862854,pop2000,44738
Georgia,Banks County,0,2000,13011,993.0462917751736,15.602847240589282,pop2000,14504
Georgia,Barrow County,0,2000,13013,978.6630004882812,15.91830825805664,pop2000,46561
Georgia,Bartow County,0,2000,13015,1104.3243901500964,15.552372174720242,pop2000,76703
Georgia,Ben Hill County,0,2000,13017,1102.00047374907,18.41798110235305,pop2000,17473
Georgia,Berrien County,0,2000,13019,1083.4106044484608,18.70203422432515,pop2000,16250
Georgia,Bibb County,0,2000,13021,949.2178134918213,17.548570036888123,pop2000,153854
Georgia,Bleckley County,0,2000,13023,983.2594451904297,17.919718742370605,pop2000,11677
Georgia,Brantley County,0,2000,13025,969.0242659772028,18.841437105272636,pop2000,14668
Georgia,Brooks County,0,2000,13027,957.4886574816348,18.90588364672305,pop2000,16457
Georgia,Bryan County,0,2000,13029,934.2561965215774,18.655358481028724,pop2000,23509
Georgia,Bulloch County,0,2000,13031,939.9222346926199,18.256491577741013,pop2000,56223
Georgia,Burke County,0,2000,13033,935.1847062311252,17.353299693900997,pop2000,22276
Georgia,Butts County,0,2000,13035,1004.9150024414063,16.48037796020508,pop2000,19737
Georgia,Calhoun County,0,2000,13037,940.2827222419508,18.58830162973115,pop2000,6322
Georgia,Camden County,0,2000,13039,1052.421630859375,18.861171625098404,pop2000,43758
Georgia,Candler County,0,2000,13043,968.3632499076225,18.304514601423932,pop2000,9581
Georgia,Carroll County,0,2000,13045,1023.795640211839,15.447136194278032,pop2000,88009
Georgia,Catoosa County,0,2000,13047,1182.5942254317433,15.431725803174471,pop2000,53626
Georgia,Charlton County,0,2000,13049,1014.4165471857244,19.35576435435902,pop2000,10270
Georgia,Chatham County,0,2000,13051,926.6464196959538,18.770166681773627,pop2000,232347
Georgia,Chattahoochee County,0,2000,13053,973.685262579667,17.787612915039063,pop2000,14990
Georgia,Chattooga County,0,2000,13055,1227.57099609375,14.935608310699463,pop2000,25495
Georgia,Cherokee County,0,2000,13057,1191.3404449918378,15.487353794610323,pop2000,143783
Georgia,Clarke County,0,2000,13059,959.53375244140625,16.15759128332138,pop2000,101972
Georgia,Clay County,0,2000,13061,967.8727070576435,18.357781539092194,pop2000,3366
Georgia,Clayton County,0,2000,13063,1008.5823771158854,16.415747869582404,pop2000,238383
Georgia,Clinch County,0,2000,13065,1046.6321379832732,18.91887105632032,pop2000,6868
Georgia,Cobb County,0,2000,13067,1114.9640801877392,15.811467735134826,pop2000,612633
Georgia,Coffee County,0,2000,13069,1135.5903433866279,18.668187496274015,pop2000,37566
Georgia,Colquitt County,0,2000,13071,1080.697642856174,19.117119709650677,pop2000,42132
Georgia,Columbia County,0,2000,13073,952.4215220575747,16.704629607822586,pop2000,89781
Georgia,Cook County,0,2000,13075,1065.6460515802557,18.938142718690813,pop2000,15840
Georgia,Coweta County,0,2000,13077,918.1669010645907,15.751559270939357,pop2000,90148
Georgia,Crawford County,0,2000,13079,986.5313503459348,17.252077038005247,pop2000,12429
Georgia,Crisp County,0,2000,13081,1079.3697245829815,18.668967324334222,pop2000,21971
Georgia,Dade County,0,2000,13083,1355.5329725477432,14.313158882988823,pop2000,15176
Georgia,Dawson County,0,2000,13085,1245.2158705767463,14.45489818909589,pop2000,16304
Georgia,Decatur County,0,2000,13087,1038.9690493629091,19.630069528307235,pop2000,28245
Georgia,DeKalb County,0,2000,13089,1063.0239570085394,16.247050484945607,pop2000,668826
Georgia,Dodge County,0,2000,13091,1029.2349318284255,18.23949937086839,pop2000,19156
Georgia,Dooly County,0,2000,13093,1026.6140769675926,18.28085270634404,pop2000,11495
Georgia,Dougherty County,0,2000,13095,1005.6876597303025,18.862929242722533,pop2000,95884
Georgia,Douglas County,0,2000,13097,1151.1545465642755,15.888357942754572,pop2000,92700
Georgia,Early County,0,2000,13099,955.5991272857224,19.069807909537055,pop2000,12339
Georgia,Echols County,0,2000,13101,1048.187450062145,19.308496128429066,pop2000,3794
Georgia,Effingham County,0,2000,13103,954.79671363308,18.268513143879094,pop2000,37812
Georgia,Elbert County,0,2000,13105,999.5246147742638,15.236886207874004,pop2000,20497
Georgia,Emanuel County,0,2000,13107,949.9704066685268,17.984860011509486,pop2000,21862
Georgia,Evans County,0,2000,13109,912.9471464611236,18.53540275210426,pop2000,10564
Georgia,Fannin County,0,2000,13111,1479.97861328125,13.37737247467041,pop2000,19947
Georgia,Fayette County,0,2000,13113,979.7711987304688,15.983786659240723,pop2000,92082
Georgia,Floyd County,0,2000,13115,1149.4383743286132,15.51458693742752,pop2000,90811
Georgia,Forsyth County,0,2000,13117,1096.7219970703125,15.322580909729004,pop2000,100467
Georgia,Franklin County,0,2000,13119,1016.030976086128,15.879226614789266,pop2000,20336
Georgia,Fulton County,0,2000,13121,1054.469880309286,16.03658487826963,pop2000,817145
Georgia,Gilmer County,0,2000,13123,1512.052253969254,14.03178907209827,pop2000,23743
Georgia,Glascock County,0,2000,13125,970.2359985351562,16.82423105239868,pop2000,2562
Georgia,Glynn County,0,2000,13127,1008.5927715594952,19.28245116013747,pop2000,67660
Georgia,Gordon County,0,2000,13129,1123.3327505074296,15.513083252252317,pop2000,44388
Georgia,Grady County,0,2000,13131,1010.0502894304801,19.38277164403943,pop2000,23647
Georgia,Greene County,0,2000,13133,957.4978281656901,16.36940202713013,pop2000,14451
Georgia,Gwinnett County,0,2000,13135,1046.5498476028442,15.851723924279213,pop2000,596296
Georgia,Habersham County,0,2000,13137,1128.6616281908612,14.565468965574752,pop2000,36123
Georgia,Hall County,0,2000,13139,1091.8078206380208,15.237297735352447,pop2000,140886
Georgia,Hancock County,0,2000,13141,917.7632411903058,16.800989956922933,pop2000,10056
Georgia,Haralson County,0,2000,13143,1063.071548853165,15.051694454290928,pop2000,25832
Georgia,Harris County,0,2000,13145,968.7801561355591,17.104778558015823,pop2000,23797
Georgia,Hart County,0,2000,13147,1011.0069461398655,15.854359838697645,pop2000,23054
Georgia,Heard County,0,2000,13149,981.3645643151325,16.06027532660443,pop2000,11085
Georgia,Henry County,0,2000,13151,1062.3295822143555,16.30220405260722,pop2000,121572
Georgia,Houston County,0,2000,13153,992.9358923775809,17.878628696714127,pop2000,111248
Georgia,Irwin County,0,2000,13155,1097.6208902994792,18.576881578233507,pop2000,9959
Georgia,Jackson County,0,2000,13157,998.6797987994025,15.930803822536095,pop2000,41895
Georgia,Jasper County,0,2000,13159,948.787368506716,16.365477946766635,pop2000,11488
Georgia,Jeff Davis County,0,2000,13161,1025.7178291652513,18.37939577517302,pop2000,12720
Georgia,Jefferson County,0,2000,13163,904.9057703262721,17.282732229966385,pop2000,17246
Georgia,Jenkins County,0,2000,13165,917.7660384268131,17.772226333618164,pop2000,8594
Georgia,Johnson County,0,2000,13167,915.7424390839367,17.689751927445574,pop2000,8558
Georgia,Jones County,0,2000,13169,910.5032234838453,17.162784544088073,pop2000,23699
Georgia,Lamar County,0,2000,13171,962.3782174246652,16.617340769086564,pop2000,15969
Georgia,Lanier County,0,2000,13173,1054.912148611886,18.988651820591517,pop2000,7252
Georgia,Laurens County,0,2000,13175,954.7897513253348,17.925243265488568,pop2000,44957
Georgia,Lee County,0,2000,13177,1009.8852957931219,18.568710775936353,pop2000,24884
Georgia,Liberty County,0,2000,13179,920.9994021496141,19.012430145079833,pop2000,61448
Georgia,Lincoln County,0,2000,13181,910.6128973709909,16.31933455718191,pop2000,8351
Georgia,Long County,0,2000,13183,911.9803830660306,18.973511145665096,pop2000,10354
Georgia,Lowndes County,0,2000,13185,1011.7233252892128,19.2624422953679,pop2000,92238
Georgia,Lumpkin County,0,2000,13187,1324.8097286739865,13.924850231892353,pop2000,21159
Georgia,McDuffie County,0,2000,13189,958.1791926203547,16.52964091945339,pop2000,21251
Georgia,McIntosh County,0,2000,13191,920.341808742947,19.172719372643364,pop2000,10898
Georgia,Macon County,0,2000,13193,943.4187491280692,17.786196606499807,pop2000,14035
Georgia,Madison County,0,2000,13195,969.2599989149305,15.667044491238064,pop2000,25856
Georgia,Marion County,0,2000,13197,996.7396020507813,17.467223396301268,pop2000,7180
Georgia,Meriwether County,0,2000,13199,929.0600030244286,16.346237538465815,pop2000,22527
Georgia,Miller County,0,2000,13201,979.4409745379193,19.31990744427937,pop2000,6369
Georgia,Mitchell County,0,2000,13205,960.74792163403,18.965794872927976,pop2000,23984
Georgia,Monroe County,0,2000,13207,943.0962480817523,16.98817481313433,pop2000,21834
Georgia,Montgomery County,0,2000,13209,921.487938376034,18.322876369251926,pop2000,8267
Georgia,Morgan County,0,2000,13211,975.9236544095553,16.38131486452543,pop2000,15514
Georgia,Murray County,0,2000,13213,1332.423155667489,15.189103059601365,pop2000,36774
Georgia,Muscogee County,0,2000,13215,950.699410831227,18.01364573310403,pop2000,186505
Georgia,Newton County,0,2000,13217,1093.1666623070128,16.194480214800155,pop2000,62883
Georgia,Oconee County,0,2000,13219,969.77691650390625,16.181839649493877,pop2000,26368
Georgia,Oglethorpe County,0,2000,13221,959.7346026708209,15.8633485521589,pop2000,12707
Georgia,Paulding County,0,2000,13223,1101.740001860119,15.605287597292946,pop2000,83004
Georgia,Peach County,0,2000,13225,980.2233363560268,17.611257916405087,pop2000,23833
Georgia,Pickens County,0,2000,13227,1351.0827303799715,14.759910381201541,pop2000,23359
Georgia,Pierce County,0,2000,13229,1010.8553155127992,18.77130147244068,pop2000,15697
Georgia,Pike County,0,2000,13231,959.865000406901,16.44374173482259,pop2000,13798
Georgia,Polk County,0,2000,13233,1133.3577067057292,15.532572944959005,pop2000,38258
Georgia,Pulaski County,0,2000,13235,1008.8437220982142,18.234204646519252,pop2000,9579
Georgia,Putnam County,0,2000,13237,928.3373500279018,16.764906513447663,pop2000,18859
Georgia,Quitman County,0,2000,13239,991.6154937744141,18.01941680908203,pop2000,2603
Georgia,Rabun County,0,2000,13241,1275.2631276448567,13.49930206934611,pop2000,15085
Georgia,Randolph County,0,2000,13243,1002.8022559381301,18.05577358122795,pop2000,7757
Georgia,Richmond County,0,2000,13245,1016.1386944314708,17.240731778352156,pop2000,199663
Georgia,Rockdale County,0,2000,13247,1089.1259928385416,16.172302627563475,pop2000,70566
Georgia,Schley County,0,2000,13249,985.8604823521206,17.54560089111328,pop2000,3783
Georgia,Screven County,0,2000,13251,939.1918454377548,17.83276997441831,pop2000,15370
Georgia,Seminole County,0,2000,13253,1004.5194163602941,19.891149464775534,pop2000,9361
Georgia,Spalding County,0,2000,13255,996.1841409617457,16.19039061973835,pop2000,58486
Georgia,Stephens County,0,2000,13257,1012.172503153483,16.24089256922404,pop2000,25476
Georgia,Stewart County,0,2000,13259,1046.5099997598618,17.608608558529713,pop2000,5255
Georgia,Sumter County,0,2000,13261,990.097248840332,17.99590723514557,pop2000,33253
Georgia,Talbot County,0,2000,13263,937.3184225517407,17.142277767783717,pop2000,6535
Georgia,Taliaferro County,0,2000,13265,963.7981522171585,16.244958241780598,pop2000,2079
Georgia,Tattnall County,0,2000,13267,879.5046587382277,18.60190979421955,pop2000,22313
Georgia,Taylor County,0,2000,13269,1012.1876913217397,17.074650544386643,pop2000,8818
Georgia,Telfair County,0,2000,13271,1048.9512791787424,18.284823909882576,pop2000,11797
Georgia,Terrell County,0,2000,13273,1022.259794274155,18.254850426498724,pop2000,10968
Georgia,Thomas County,0,2000,13275,1061.8153764773638,19.18521225758088,pop2000,42815
Georgia,Tift County,0,2000,13277,1083.3151360589104,18.697402026202226,pop2000,38445
Georgia,Toombs County,0,2000,13279,934.3809468971109,18.486168159628814,pop2000,26106
Georgia,Towns County,0,2000,13281,1169.8454310099285,12.72749129931132,pop2000,9371
Georgia,Treutlen County,0,2000,13283,935.097666422526,18.10882225036621,pop2000,6882
Georgia,Troup County,0,2000,13285,960.5204449821921,16.47590440862319,pop2000,58892
Georgia,Turner County,0,2000,13287,1112.3631261189778,18.496756235758465,pop2000,9501
Georgia,Twiggs County,0,2000,13289,951.1059265136719,17.79053928233959,pop2000,10571
Georgia,Union County,0,2000,13291,1217.9487963867186,12.732175846099853,pop2000,17404
Georgia,Upson County,0,2000,13293,935.6397690883903,17.157772330350653,pop2000,27617
Georgia,Walker County,0,2000,13295,1279.8145332336426,14.785762339830399,pop2000,61114
Georgia,Walton County,0,2000,13297,1007.5734651526626,16.09176861509985,pop2000,61559
Georgia,Ware County,0,2000,13299,1067.1703976608637,19.063869025763566,pop2000,35439
Georgia,Warren County,0,2000,13301,1006.747807200362,16.50167172129561,pop2000,6296
Georgia,Washington County,0,2000,13303,881.6524733710535,17.28028521586939,pop2000,21160
Georgia,Wayne County,0,2000,13305,938.1431595651727,18.843107946295486,pop2000,26591
Georgia,Webster County,0,2000,13307,1014.1896362304687,17.67051328931536,pop2000,2377
Georgia,Wheeler County,0,2000,13309,929.8132579714753,18.238536834716797,pop2000,6183
Georgia,White County,0,2000,13311,1225.1033223470051,13.95534602801005,pop2000,20127
Georgia,Whitfield County,0,2000,13313,1188.3708891027113,15.431574793422923,pop2000,84064
Georgia,Wilcox County,0,2000,13315,1103.2148061899038,18.33323236612173,pop2000,8574
Georgia,Wilkes County,0,2000,13317,953.5132887990851,16.087965463337145,pop2000,10670
Georgia,Wilkinson County,0,2000,13319,903.8912315955529,17.772809013953577,pop2000,10222
Georgia,Worth County,0,2000,13321,1051.6951888844937,18.74242987813829,pop2000,21968
